index,artist,genre,style
56379,fra-angelico,religious_painting,Early_Renaissance
56380,Unknown Artist,religious_painting,Northern_Renaissance
56381,Unknown Artist,religious_painting,Symbolism
56382,Unknown Artist,religious_painting,Early_Renaissance
56383,Unknown Artist,religious_painting,Early_Renaissance
56384,james-tissot,religious_painting,Symbolism
56385,jacob-jordaens,religious_painting,Baroque
56386,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56387,Unknown Artist,religious_painting,High_Renaissance
56388,Unknown Artist,religious_painting,Baroque
56389,jan-matejko,religious_painting,Romanticism
56390,Unknown Artist,religious_painting,High_Renaissance
56391,Unknown Artist,religious_painting,Baroque
56392,hieronymus-bosch,religious_painting,Northern_Renaissance
56393,Unknown Artist,religious_painting,Northern_Renaissance
56394,el-greco,religious_painting,Mannerism_Late_Renaissance
56395,Unknown Artist,religious_painting,Symbolism
56396,james-tissot,religious_painting,Symbolism
56397,anthony-van-dyck,religious_painting,Baroque
56398,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56399,el-greco,religious_painting,Mannerism_Late_Renaissance
56400,Unknown Artist,religious_painting,Northern_Renaissance
56401,titian,religious_painting,High_Renaissance
56402,Unknown Artist,religious_painting,Romanticism
56403,peter-paul-rubens,religious_painting,Baroque
56404,lucas-cranach-the-elder,religious_painting,Northern_Renaissance
56405,viktor-vasnetsov,religious_painting,Romanticism
56406,Unknown Artist,religious_painting,Baroque
56407,Unknown Artist,religious_painting,Early_Renaissance
56408,bartolome-esteban-murillo,religious_painting,Baroque
56409,Unknown Artist,religious_painting,Early_Renaissance
56410,Unknown Artist,religious_painting,Early_Renaissance
56411,Unknown Artist,religious_painting,Early_Renaissance
56412,Unknown Artist,religious_painting,High_Renaissance
56413,Unknown Artist,religious_painting,High_Renaissance
56414,edward-burne-jones,religious_painting,Romanticism
56415,Unknown Artist,religious_painting,Expressionism
56416,el-greco,religious_painting,Mannerism_Late_Renaissance
56417,Unknown Artist,religious_painting,High_Renaissance
56418,Unknown Artist,religious_painting,Baroque
56419,Unknown Artist,religious_painting,Northern_Renaissance
56420,Unknown Artist,religious_painting,Symbolism
56421,Unknown Artist,religious_painting,Early_Renaissance
56422,Unknown Artist,religious_painting,High_Renaissance
56423,edward-burne-jones,religious_painting,Romanticism
56424,Unknown Artist,religious_painting,Baroque
56425,Unknown Artist,religious_painting,Early_Renaissance
56426,Unknown Artist,religious_painting,Northern_Renaissance
56427,james-tissot,religious_painting,Symbolism
56428,Unknown Artist,religious_painting,High_Renaissance
56429,leonardo-da-vinci,religious_painting,Early_Renaissance
56430,Unknown Artist,religious_painting,Northern_Renaissance
56431,Unknown Artist,religious_painting,Baroque
56432,fra-angelico,religious_painting,Early_Renaissance
56433,ivan-bilibin,religious_painting,Art_Nouveau
56434,Unknown Artist,religious_painting,High_Renaissance
56435,Unknown Artist,religious_painting,Northern_Renaissance
56436,peter-paul-rubens,religious_painting,Baroque
56437,Unknown Artist,religious_painting,Early_Renaissance
56438,Unknown Artist,religious_painting,Northern_Renaissance
56439,tintoretto,religious_painting,Mannerism_Late_Renaissance
56440,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56441,hieronymus-bosch,religious_painting,Northern_Renaissance
56442,Unknown Artist,religious_painting,Northern_Renaissance
56443,Unknown Artist,religious_painting,Baroque
56444,Unknown Artist,religious_painting,Northern_Renaissance
56445,Unknown Artist,religious_painting,Baroque
56446,Unknown Artist,religious_painting,High_Renaissance
56447,michelangelo,religious_painting,High_Renaissance
56448,peter-paul-rubens,religious_painting,Baroque
56449,james-tissot,religious_painting,Symbolism
56450,bartolome-esteban-murillo,religious_painting,Baroque
56451,Unknown Artist,religious_painting,Early_Renaissance
56452,bartolome-esteban-murillo,religious_painting,Baroque
56453,el-greco,religious_painting,Mannerism_Late_Renaissance
56454,pietro-perugino,religious_painting,High_Renaissance
56455,hans-memling,religious_painting,Northern_Renaissance
56456,Unknown Artist,religious_painting,Northern_Renaissance
56457,Unknown Artist,religious_painting,Early_Renaissance
56458,Unknown Artist,religious_painting,Northern_Renaissance
56459,paolo-veronese,religious_painting,Mannerism_Late_Renaissance
56460,Unknown Artist,religious_painting,Northern_Renaissance
56461,Unknown Artist,religious_painting,Early_Renaissance
56462,Unknown Artist,religious_painting,Baroque
56463,Unknown Artist,religious_painting,Romanticism
56464,Unknown Artist,religious_painting,Symbolism
56465,el-greco,religious_painting,Mannerism_Late_Renaissance
56466,Unknown Artist,religious_painting,Early_Renaissance
56467,Unknown Artist,religious_painting,Early_Renaissance
56468,Unknown Artist,religious_painting,Rococo
56469,Unknown Artist,religious_painting,Early_Renaissance
56470,Unknown Artist,religious_painting,Early_Renaissance
56471,Unknown Artist,religious_painting,Early_Renaissance
56472,Unknown Artist,religious_painting,Northern_Renaissance
56473,hieronymus-bosch,religious_painting,Northern_Renaissance
56474,james-tissot,religious_painting,Symbolism
56475,raphael,religious_painting,High_Renaissance
56476,james-tissot,religious_painting,Symbolism
56477,fra-angelico,religious_painting,Early_Renaissance
56478,Unknown Artist,religious_painting,Early_Renaissance
56479,el-greco,religious_painting,Mannerism_Late_Renaissance
56480,Unknown Artist,religious_painting,High_Renaissance
56481,Unknown Artist,religious_painting,Early_Renaissance
56482,Unknown Artist,religious_painting,Baroque
56483,james-tissot,religious_painting,Realism
56484,Unknown Artist,religious_painting,Baroque
56485,Unknown Artist,religious_painting,Early_Renaissance
56486,peter-paul-rubens,religious_painting,Baroque
56487,Unknown Artist,religious_painting,Symbolism
56488,gustave-moreau,religious_painting,Symbolism
56489,Unknown Artist,religious_painting,Early_Renaissance
56490,Unknown Artist,religious_painting,Early_Renaissance
56491,Unknown Artist,religious_painting,Symbolism
56492,Unknown Artist,religious_painting,Early_Renaissance
56493,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56494,Unknown Artist,religious_painting,Northern_Renaissance
56495,Unknown Artist,religious_painting,Northern_Renaissance
56496,Unknown Artist,religious_painting,Early_Renaissance
56497,Unknown Artist,religious_painting,Symbolism
56498,Unknown Artist,religious_painting,Early_Renaissance
56499,frans-hals,religious_painting,Baroque
56500,Unknown Artist,religious_painting,Romanticism
56501,Unknown Artist,religious_painting,Early_Renaissance
56502,Unknown Artist,religious_painting,Baroque
56503,Unknown Artist,religious_painting,High_Renaissance
56504,Unknown Artist,religious_painting,Expressionism
56505,Unknown Artist,religious_painting,Symbolism
56506,Unknown Artist,religious_painting,Northern_Renaissance
56507,Unknown Artist,religious_painting,Early_Renaissance
56508,Unknown Artist,religious_painting,Baroque
56509,fra-angelico,religious_painting,Early_Renaissance
56510,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56511,francisco-goya,religious_painting,Romanticism
56512,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56513,Unknown Artist,religious_painting,Northern_Renaissance
56514,peter-paul-rubens,religious_painting,Baroque
56515,andy-warhol,religious_painting,Pop_Art
56516,Unknown Artist,religious_painting,Early_Renaissance
56517,kuzma-petrov-vodkin,religious_painting,Symbolism
56518,Unknown Artist,religious_painting,Early_Renaissance
56519,titian,religious_painting,High_Renaissance
56520,el-greco,religious_painting,Mannerism_Late_Renaissance
56521,paolo-veronese,religious_painting,Mannerism_Late_Renaissance
56522,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56523,titian,religious_painting,Mannerism_Late_Renaissance
56524,paolo-veronese,religious_painting,Mannerism_Late_Renaissance
56525,Unknown Artist,religious_painting,Early_Renaissance
56526,vasily-polenov,religious_painting,Realism
56527,bartolome-esteban-murillo,religious_painting,Baroque
56528,pietro-perugino,religious_painting,High_Renaissance
56529,Unknown Artist,religious_painting,Early_Renaissance
56530,Unknown Artist,religious_painting,Baroque
56531,Unknown Artist,religious_painting,Rococo
56532,peter-paul-rubens,religious_painting,Baroque
56533,Unknown Artist,religious_painting,High_Renaissance
56534,peter-paul-rubens,religious_painting,Baroque
56535,Unknown Artist,religious_painting,Northern_Renaissance
56536,Unknown Artist,religious_painting,Northern_Renaissance
56537,Unknown Artist,religious_painting,Baroque
56538,Unknown Artist,religious_painting,Expressionism
56539,Unknown Artist,religious_painting,Northern_Renaissance
56540,hieronymus-bosch,religious_painting,Northern_Renaissance
56541,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56542,peter-paul-rubens,religious_painting,Baroque
56543,odilon-redon,religious_painting,Symbolism
56544,Unknown Artist,religious_painting,Early_Renaissance
56545,Unknown Artist,religious_painting,Northern_Renaissance
56546,Unknown Artist,religious_painting,Rococo
56547,hans-memling,religious_painting,Northern_Renaissance
56548,Unknown Artist,religious_painting,Early_Renaissance
56549,Unknown Artist,religious_painting,Art_Nouveau
56550,Unknown Artist,religious_painting,Early_Renaissance
56551,jacob-jordaens,religious_painting,Baroque
56552,Unknown Artist,religious_painting,Symbolism
56553,Unknown Artist,religious_painting,Symbolism
56554,peter-paul-rubens,religious_painting,Baroque
56555,anthony-van-dyck,religious_painting,Baroque
56556,hieronymus-bosch,religious_painting,Northern_Renaissance
56557,hieronymus-bosch,religious_painting,Northern_Renaissance
56558,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56559,Unknown Artist,religious_painting,High_Renaissance
56560,anthony-van-dyck,religious_painting,Baroque
56561,Unknown Artist,religious_painting,Romanticism
56562,Unknown Artist,religious_painting,High_Renaissance
56563,tintoretto,religious_painting,Mannerism_Late_Renaissance
56564,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56565,paolo-veronese,religious_painting,Mannerism_Late_Renaissance
56566,Unknown Artist,religious_painting,Early_Renaissance
56567,Unknown Artist,religious_painting,Early_Renaissance
56568,edward-burne-jones,religious_painting,Romanticism
56569,fra-angelico,religious_painting,Early_Renaissance
56570,Unknown Artist,religious_painting,Baroque
56571,mikhail-vrubel,religious_painting,Symbolism
56572,Unknown Artist,religious_painting,Baroque
56573,maurice-prendergast,religious_painting,Naive_Art_Primitivism
56574,Unknown Artist,religious_painting,Mannerism_Late_Renaissance
56575,michelangelo,religious_painting,High_Renaissance
56576,Unknown Artist,religious_painting,Northern_Renaissance
56577,Unknown Artist,religious_painting,Northern_Renaissance
56578,Unknown Artist,religious_painting,Romanticism
56579,el-greco,religious_painting,Mannerism_Late_Renaissance
56580,fra-angelico,religious_painting,Early_Renaissance
56581,el-greco,religious_painting,Mannerism_Late_Renaissance
56582,tintoretto,religious_painting,Mannerism_Late_Renaissance
56583,hans-memling,religious_painting,Northern_Renaissance
56584,Unknown Artist,religious_painting,Baroque
56585,mikalojus-ciurlionis,religious_painting,Symbolism
56586,Unknown Artist,religious_painting,Early_Renaissance
56587,anthony-van-dyck,religious_painting,Baroque
56588,Unknown Artist,religious_painting,Northern_Renaissance
56589,Unknown Artist,religious_painting,Romanticism
56590,Unknown Artist,religious_painting,High_Renaissance
56591,james-tissot,religious_painting,Symbolism
56592,Unknown Artist,religious_painting,Early_Renaissance
56593,Unknown Artist,religious_painting,Early_Renaissance
56594,michelangelo,religious_painting,High_Renaissance
56595,Unknown Artist,religious_painting,Baroque
56596,Unknown Artist,religious_painting,Early_Renaissance
56597,Unknown Artist,religious_painting,Northern_Renaissance
56598,Unknown Artist,religious_painting,Baroque
56599,Unknown Artist,religious_painting,Northern_Renaissance
56600,Unknown Artist,religious_painting,Northern_Renaissance
56601,odilon-redon,religious_painting,Symbolism
56602,raphael,religious_painting,High_Renaissance
56603,bartolome-esteban-murillo,religious_painting,Baroque
56604,leonardo-da-vinci,religious_painting,Early_Renaissance
56605,Unknown Artist,religious_painting,Rococo
56606,odilon-redon,religious_painting,Symbolism
56607,jacob-jordaens,religious_painting,Baroque
56608,Unknown Artist,religious_painting,Northern_Renaissance
56609,Unknown Artist,religious_painting,Rococo
56610,Unknown Artist,religious_painting,Early_Renaissance
56611,Unknown Artist,religious_painting,Art_Nouveau
56612,Unknown Artist,religious_painting,Early_Renaissance
56613,Unknown Artist,religious_painting,Northern_Renaissance
56614,pietro-perugino,religious_painting,High_Renaissance
56615,lucas-cranach-the-elder,religious_painting,Northern_Renaissance
56616,hans-memling,religious_painting,Northern_Renaissance
56617,Unknown Artist,religious_painting,Baroque
56618,peter-paul-rubens,religious_painting,Baroque
56619,Unknown Artist,religious_painting,Northern_Renaissance
56620,eugene-delacroix,religious_painting,Romanticism
56621,fra-angelico,religious_painting,Early_Renaissance
56622,Unknown Artist,religious_painting,Baroque
56623,Unknown Artist,religious_painting,Early_Renaissance
56624,mikhail-vrubel,religious_painting,Art_Nouveau
56625,Unknown Artist,religious_painting,Baroque
56626,Unknown Artist,religious_painting,Northern_Renaissance
56627,el-greco,religious_painting,Mannerism_Late_Renaissance
56628,hieronymus-bosch,religious_painting,Northern_Renaissance
56629,edward-burne-jones,religious_painting,Romanticism
56630,Unknown Artist,religious_painting,Early_Renaissance
56631,Unknown Artist,religious_painting,High_Renaissance
